id,Name,Date_string,Time_string,Event,Status,Latitude,Longitude,MaxiumWind,MinimumPressure,Date,sst,Lat,Long,oni_score,oni_flag
"AL022012","              BERYL","20120529","600","  "," TD","30.8","-83.4","25","1005","2012-05-29","","31","-83","-0.2","0"
"AL022012","              BERYL","20120529","1200","  "," TD","31.3","-83","25","1006","2012-05-29","","31","-83","-0.2","0"
"AL022012","              BERYL","20120529","1800","  "," TD","31.7","-82.7","25","1006","2012-05-29","","32","-83","-0.2","0"
"AL022012","              BERYL","20120530","0","  "," TD","32","-81.8","25","1004","2012-05-30","","32","-82","-0.2","0"
"AL022012","              BERYL","20120530","600","  "," TS","32.6","-80.6","35","1002","2012-05-30","","33","-81","-0.2","0"
"AL022012","              BERYL","20120530","1200","  "," TS","33.7","-78.9","40","1000","2012-05-30","25.463333","34","-79","-0.2","0"
"AL022012","              BERYL","20120530","1800","  "," LO","34.5","-77.1","40","997","2012-05-30","25.293749","34","-77","-0.2","0"
"AL022012","              BERYL","20120531","0","  "," LO","35.4","-75.1","45","994","2012-05-31","25.434374","35","-75","-0.2","0"
"AL022012","              BERYL","20120531","600","  "," LO","36.3","-72.9","40","996","2012-05-31","23.904375","36","-73","-0.2","0"
"AL022012","              BERYL","20120531","1200","  "," LO","37.1","-70.4","35","998","2012-05-31","23.860624","37","-70","-0.2","0"
"AL022012","              BERYL","20120531","1800","  "," LO","37.8","-67.6","35","1000","2012-05-31","24.445","38","-68","-0.2","0"
"AL022012","              BERYL","20120601","0","  "," EX","38.7","-65","35","1001","2012-06-01","22.461874","39","-65","0.1","0"
"AL022012","              BERYL","20120601","600","  "," EX","39.4","-62.4","35","1002","2012-06-01","23.876875","39","-62","0.1","0"
"AL022012","              BERYL","20120601","1200","  "," EX","39.4","-59.8","35","1001","2012-06-01","23.425625","39","-60","0.1","0"
"AL022012","              BERYL","20120601","1800","  "," EX","38.5","-57.5","35","1000","2012-06-01","23.49","38","-58","0.1","0"
"AL022012","              BERYL","20120602","0","  "," EX","38.1","-53.2","35","1000","2012-06-02","20.656874","38","-53","0.1","0"
"AL032012","              CHRIS","20120617","0","  "," LO","28.8","-68.8","20","1009","2012-06-17","25.01125","29","-69","0.1","0"
"AL032012","              CHRIS","20120617","600","  "," LO","29.3","-66.9","25","1008","2012-06-17","24.738125","29","-67","0.1","0"
"AL032012","              CHRIS","20120617","1200","  "," LO","30.4","-65.4","30","1007","2012-06-17","24.966875","30","-65","0.1","0"
"AL032012","              CHRIS","20120617","1800","  "," LO","31.8","-64.2","35","1004","2012-06-17","23.039999","32","-64","0.1","0"
"AL032012","              CHRIS","20120618","0","  "," LO","33.4","-63.5","35","1004","2012-06-18","23.193748","33","-64","0.1","0"
"AL032012","              CHRIS","20120618","600","  "," LO","35.1","-62.8","35","1004","2012-06-18","23.096249","35","-63","0.1","0"
"AL032012","              CHRIS","20120618","1200","  "," LO","36.7","-62","35","1004","2012-06-18","22.565624","37","-62","0.1","0"
"AL032012","              CHRIS","20120618","1800","  "," SS","38","-61.3","40","1004","2012-06-18","23.102499","38","-61","0.1","0"
"AL032012","              CHRIS","20120619","0","  "," SS","38.6","-60.4","40","1003","2012-06-19","23.46125","39","-60","0.1","0"
"AL032012","              CHRIS","20120619","600","  "," SS","39.1","-59.6","40","1003","2012-06-19","23.46125","39","-60","0.1","0"
"AL032012","              CHRIS","20120619","1200","  "," TS","39.4","-58.7","40","1003","2012-06-19","22.946249","39","-59","0.1","0"
"AL032012","              CHRIS","20120619","1800","  "," TS","39.5","-58","40","1003","2012-06-19","22.543749","40","-58","0.1","0"
"AL032012","              CHRIS","20120620","0","  "," TS","38.9","-56.7","40","1003","2012-06-20","22.101875","39","-57","0.1","0"
"AL032012","              CHRIS","20120620","600","  "," TS","38.3","-54.7","40","1002","2012-06-20","23.221249","38","-55","0.1","0"
"AL032012","              CHRIS","20120620","1200","  "," TS","38.1","-52.5","45","1001","2012-06-20","22.28625","38","-52","0.1","0"
"AL032012","              CHRIS","20120620","1800","  "," TS","38.2","-50.2","50","999","2012-06-20","22.173124","38","-50","0.1","0"
"AL032012","              CHRIS","20120621","0","  "," TS","38.6","-47.5","60","991","2012-06-21","22.003124","39","-48","0.1","0"
"AL032012","              CHRIS","20120621","600","  "," HU","39.5","-45.5","70","982","2012-06-21","22.498749","40","-46","0.1","0"
"AL032012","              CHRIS","20120621","1200","  "," HU","40.5","-43.9","75","974","2012-06-21","20.71125","40","-44","0.1","0"
"AL032012","              CHRIS","20120621","1800","  "," HU","41.9","-42.9","70","975","2012-06-21","19.008749","42","-43","0.1","0"
"AL032012","              CHRIS","20120622","0","  "," TS","43.3","-42.8","60","978","2012-06-22","18.588125","43","-43","0.1","0"
"AL032012","              CHRIS","20120622","600","  "," TS","44.5","-43.9","50","982","2012-06-22","18.2425","44","-44","0.1","0"
"AL032012","              CHRIS","20120622","1200","  "," EX","44.8","-45.8","45","985","2012-06-22","13.975625","45","-46","0.1","0"
"AL032012","              CHRIS","20120622","1800","  "," EX","44.2","-47.8","40","988","2012-06-22","13.569375","44","-48","0.1","0"
"AL032012","              CHRIS","20120623","0","  "," EX","42.6","-48.4","35","989","2012-06-23","14.451875","43","-48","0.1","0"
"AL032012","              CHRIS","20120623","600","  "," EX","40.9","-47.4","35","989","2012-06-23","20.474375","41","-47","0.1","0"
"AL032012","              CHRIS","20120623","1200","  "," EX","40","-45","35","990","2012-06-23","20.869999","40","-45","0.1","0"
"AL032012","              CHRIS","20120623","1800","  "," EX","40.5","-42.5","30","991","2012-06-23","19.469374","40","-42","0.1","0"
"AL032012","              CHRIS","20120624","0","  "," EX","41.4","-40.2","30","991","2012-06-24","18.608126","41","-40","0.1","0"
"AL032012","              CHRIS","20120624","600","  "," EX","42.9","-38.5","25","993","2012-06-24","17.160625","43","-38","0.1","0"
"AL032012","              CHRIS","20120624","1200","  "," EX","43.7","-38.2","20","995","2012-06-24","17.195","44","-38","0.1","0"
"AL042012","              DEBBY","20120623","1200","  "," TS","25.5","-87.6","35","1002","2012-06-23","27.859375","26","-88","0.1","0"
"AL042012","              DEBBY","20120623","1800","  "," TS","26","-87.5","40","1001","2012-06-23","27.859375","26","-88","0.1","0"
"AL042012","              DEBBY","20120624","0","  "," TS","26.5","-87.4","45","998","2012-06-24","28.209375","26","-87","0.1","0"
"AL042012","              DEBBY","20120624","600","  "," TS","27","-87.2","50","995","2012-06-24","28.124374","27","-87","0.1","0"
"AL042012","              DEBBY","20120624","1200","  "," TS","27.6","-86.8","55","994","2012-06-24","26.554998","28","-87","0.1","0"
"AL042012","              DEBBY","20120624","1800","  "," TS","28","-86.3","55","992","2012-06-24","27.264374","28","-86","0.1","0"
"AL042012","              DEBBY","20120625","0","  "," TS","28.3","-86","50","990","2012-06-25","27.350624","28","-86","0.1","0"
"AL042012","              DEBBY","20120625","600","  "," TS","28.6","-85.8","45","993","2012-06-25","26.748749","29","-86","0.1","0"
"AL042012","              DEBBY","20120625","1200","  "," TS","28.8","-85.6","40","994","2012-06-25","26.748749","29","-86","0.1","0"
"AL042012","              DEBBY","20120625","1800","  "," TS","29","-85.3","40","992","2012-06-25","26.778124","29","-85","0.1","0"
"AL042012","              DEBBY","20120626","0","  "," TS","29","-85","45","991","2012-06-26","26.658125","29","-85","0.1","0"
"AL042012","              DEBBY","20120626","600","  "," TS","28.9","-84.7","40","991","2012-06-26","26.658125","29","-85","0.1","0"
"AL042012","              DEBBY","20120626","1200","  "," TS","28.9","-84.3","40","992","2012-06-26","26.523125","29","-84","0.1","0"
"AL042012","              DEBBY","20120626","1800","  "," TS","29.2","-83.7","35","995","2012-06-26","26.523125","29","-84","0.1","0"
"AL042012","              DEBBY","20120626","2100"," L"," TS","29.3","-83.2","35","995","2012-06-26","27.053333","29","-83","0.1","0"
"AL042012","              DEBBY","20120627","0","  "," TD","29.4","-82.7","30","997","2012-06-27","27.037498","29","-83","0.1","0"
"AL042012","              DEBBY","20120627","600","  "," TD","29.5","-81.5","30","998","2012-06-27","","30","-82","0.1","0"
"AL042012","              DEBBY","20120627","1200","  "," TD","29.5","-80.3","30","1001","2012-06-27","27.420624","30","-80","0.1","0"
"AL052012","            ERNESTO","20120801","1200","  "," TD","11.6","-46.7","30","1008","2012-08-01","28.193748","12","-47","0.3","0"
"AL052012","            ERNESTO","20120801","1800","  "," TD","12","-48.2","30","1008","2012-08-01","28.155624","12","-48","0.3","0"
"AL052012","            ERNESTO","20120802","0","  "," TD","12.4","-49.9","30","1008","2012-08-02","27.286875","12","-50","0.3","0"
"AL052012","            ERNESTO","20120802","600","  "," TD","12.7","-51.7","30","1008","2012-08-02","27.91","13","-52","0.3","0"
"AL052012","            ERNESTO","20120802","1200","  "," TS","13","-53.6","35","1007","2012-08-02","27.73","13","-54","0.3","0"
"AL052012","            ERNESTO","20120802","1800","  "," TS","13.2","-55.5","45","1006","2012-08-02","28.259375","13","-56","0.3","0"
"AL052012","            ERNESTO","20120803","0","  "," TS","13.4","-57.5","45","1005","2012-08-03","28.365","13","-58","0.3","0"
"AL052012","            ERNESTO","20120803","600","  "," TS","13.6","-59.7","40","1005","2012-08-03","28.416874","14","-60","0.3","0"
"AL052012","            ERNESTO","20120803","1200","  "," TS","13.7","-61.6","40","1003","2012-08-03","28.799374","14","-62","0.3","0"
"AL052012","            ERNESTO","20120803","1800","  "," TS","13.8","-63.3","40","1003","2012-08-03","28.797499","14","-63","0.3","0"
"AL052012","            ERNESTO","20120804","0","  "," TS","13.8","-64.8","40","1004","2012-08-04","28.381874","14","-65","0.3","0"
"AL052012","            ERNESTO","20120804","600","  "," TS","13.9","-66.4","45","1005","2012-08-04","28.664999","14","-66","0.3","0"
"AL052012","            ERNESTO","20120804","1200","  "," TS","14.2","-67.9","45","1005","2012-08-04","29.078749","14","-68","0.3","0"
"AL052012","            ERNESTO","20120804","1800","  "," TS","14.6","-69.5","45","1005","2012-08-04","28.870625","15","-70","0.3","0"
"AL052012","            ERNESTO","20120805","0","  "," TS","15","-71.5","45","1006","2012-08-05","28.510624","15","-72","0.3","0"
"AL052012","            ERNESTO","20120805","600","  "," TS","15","-73.8","45","1006","2012-08-05","28.379374","15","-74","0.3","0"
"AL052012","            ERNESTO","20120805","1200","  "," TS","15","-76.1","45","1006","2012-08-05","28.770624","15","-76","0.3","0"
"AL052012","            ERNESTO","20120805","1800","  "," TS","15.1","-77.8","45","1005","2012-08-05","28.675625","15","-78","0.3","0"
"AL052012","            ERNESTO","20120806","0","  "," TS","15.2","-78.9","45","1003","2012-08-06","28.727499","15","-79","0.3","0"
"AL052012","            ERNESTO","20120806","600","  "," TS","15.4","-79.6","50","998","2012-08-06","28.634375","15","-80","0.3","0"
"AL052012","            ERNESTO","20120806","1200","  "," TS","15.7","-80.2","55","996","2012-08-06","28.75125","16","-80","0.3","0"
"AL052012","            ERNESTO","20120806","1800","  "," TS","16.2","-81.2","55","995","2012-08-06","28.668749","16","-81","0.3","0"
"AL052012","            ERNESTO","20120807","0","  "," TS","16.7","-82.2","55","994","2012-08-07","29.10375","17","-82","0.3","0"
"AL052012","            ERNESTO","20120807","600","  "," TS","17.3","-83.3","55","993","2012-08-07","29.426249","17","-83","0.3","0"
"AL052012","            ERNESTO","20120807","1200","  "," HU","17.8","-84.4","65","988","2012-08-07","29.15","18","-84","0.3","0"
"AL052012","            ERNESTO","20120807","1800","  "," HU","18.4","-85.7","75","983","2012-08-07","29.46875","18","-86","0.3","0"
"AL052012","            ERNESTO","20120808","0","  "," HU","18.7","-87.1","80","979","2012-08-08","29.67125","19","-87","0.3","0"
"AL052012","            ERNESTO","20120808","100"," L"," HU","18.7","-87.2","80","977","2012-08-08","29.67125","19","-87","0.3","0"
"AL052012","            ERNESTO","20120808","315"," L"," HU","18.8","-87.7","85","973","2012-08-08","29.866667","19","-88","0.3","0"
"AL052012","            ERNESTO","20120808","600","  "," HU","18.8","-88.3","80","973","2012-08-08","29.866667","19","-88","0.3","0"
"AL052012","            ERNESTO","20120808","1200","  "," TS","18.8","-89.6","60","983","2012-08-08","","19","-90","0.3","0"
"AL052012","            ERNESTO","20120808","1800","  "," TS","18.8","-90.8","50","993","2012-08-08","29.068571","19","-91","0.3","0"
"AL052012","            ERNESTO","20120809","0","  "," TS","18.8","-91.7","55","993","2012-08-09","28.566923","19","-92","0.3","0"
"AL052012","            ERNESTO","20120809","600","  "," TS","18.7","-92.8","60","992","2012-08-09","28.553123","19","-93","0.3","0"
"AL052012","            ERNESTO","20120809","1200","  "," TS","18.4","-93.8","55","989","2012-08-09","28.88","18","-94","0.3","0"
"AL052012","            ERNESTO","20120809","1615"," L"," TS","18.3","-94.6","55","989","2012-08-09","29.3","18","-95","0.3","0"
"AL052012","            ERNESTO","20120809","1800","  "," TS","18.2","-94.9","50","993","2012-08-09","29.3","18","-95","0.3","0"
"AL052012","            ERNESTO","20120810","0","  "," TS","18","-96","40","997","2012-08-10","","18","-96","0.3","0"
"AL052012","            ERNESTO","20120810","600","  "," TD","17.9","-97.2","30","1002","2012-08-10","","18","-97","0.3","0"
"AL062012","           FLORENCE","20120803","600","  "," LO","12.2","-23.1","25","1011","2012-08-03","26.670624","12","-23","0.3","0"
"AL062012","           FLORENCE","20120803","1200","  "," LO","12.5","-24.5","30","1010","2012-08-03","26.768124","12","-24","0.3","0"
"AL062012","           FLORENCE","20120803","1800","  "," TD","13","-25.9","30","1009","2012-08-03","26.62875","13","-26","0.3","0"
"AL062012","           FLORENCE","20120804","0","  "," TD","13.5","-27.3","30","1009","2012-08-04","27.037498","14","-27","0.3","0"
"AL062012","           FLORENCE","20120804","600","  "," TS","14.1","-28.6","35","1007","2012-08-04","27.41125","14","-29","0.3","0"
"AL062012","           FLORENCE","20120804","1200","  "," TS","14.7","-29.9","40","1005","2012-08-04","27.35125","15","-30","0.3","0"
"AL062012","           FLORENCE","20120804","1800","  "," TS","15.3","-31.2","45","1003","2012-08-04","27.06625","15","-31","0.3","0"
"AL062012","           FLORENCE","20120805","0","  "," TS","15.8","-32.5","50","1002","2012-08-05","27.12125","16","-32","0.3","0"
"AL062012","           FLORENCE","20120805","600","  "," TS","16.1","-33.8","50","1002","2012-08-05","27.0075","16","-34","0.3","0"
"AL062012","           FLORENCE","20120805","1200","  "," TS","16.2","-35","45","1004","2012-08-05","26.908749","16","-35","0.3","0"
"AL062012","           FLORENCE","20120805","1800","  "," TS","16.2","-36.2","45","1005","2012-08-05","26.85375","16","-36","0.3","0"
"AL062012","           FLORENCE","20120806","0","  "," TS","16.2","-37.3","35","1008","2012-08-06","26.865","16","-37","0.3","0"
"AL062012","           FLORENCE","20120806","600","  "," TD","16.3","-38.4","30","1009","2012-08-06","26.594376","16","-38","0.3","0"
"AL062012","           FLORENCE","20120806","1200","  "," LO","16.4","-39.6","30","1009","2012-08-06","26.41375","16","-40","0.3","0"
"AL062012","           FLORENCE","20120806","1800","  "," LO","16.5","-40.9","30","1009","2012-08-06","26.404999","16","-41","0.3","0"
"AL062012","           FLORENCE","20120807","0","  "," LO","16.7","-42.5","25","1010","2012-08-07","26.470625","17","-42","0.3","0"
